出现时间点,模式,字体,颜色,发送时间,弹幕池,用户id,rowid,content
2666.04300,1,25,11890,1675854244,0,25a1a082,1247914868401721600,QAQ
2661.10900,1,25,14811775,1675854233,0,25a1a082,1247914774281352192,QAQ
2658.71400,1,25,41194,1675854225,0,25a1a082,1247914703607779328,QAQ
2656.41100,1,25,38979,1675854210,0,25a1a082,1247914581645599744,QAQ
2652.99400,1,25,16707842,1675854200,0,25a1a082,1247914492449532928,QAQ
2646.51300,1,25,15138834,1675854188,0,25a1a082,1247914392725712128,QAQ
2301.52400,1,25,16777215,1675853820,0,25a1a082,1247911312521232640, (＾▽＾) 
2062.77500,1,25,16777215,1675853522,0,25a1a082,1247908805745276160,兰陵王现场改名枣庄王
2043.93300,1,25,16777215,1675853490,0,25a1a082,1247908536806242304,枣庄是以前的兰陵。
1259.49500,1,25,38979,1675852603,0,25a1a082,1247901096454659072,我绿了
1040.01600,1,25,16777215,1675852332,0,25a1a082,1247898824157295360,好想吃。
919.36100,1,25,16777215,1675852200,0,25a1a082,1247897721072007936,我还没葱高QAQ
805.27700,1,25,16777215,1675852045,0,25a1a082,1247896421156336640,人：我过的还不如蔬菜。
1.99900,1,25,16777215,1675735175,0,198a5694,1246916040412120064,山东人诱捕器
1760.97800,1,25,16777215,1675676194,0,86364523,1246421270455955712,6，怎么没有威海
1913.35400,5,25,16777215,1675652630,0,8bf187c,1246223603813349376,原来你也玩原神
1646.97600,4,18,16777215,1675652463,0,8bf187c,1246222201766691072,看不见 
1638.04800,4,18,16777215,1675652447,0,8bf187c,1246222067112761088,篮球
644.80400,4,18,16777215,1675651800,0,8bf187c,1246216640153230592,看不见我
45.88300,5,25,16776960,1675624936,0,47804bdd,1245991288772300288,德州人报道，但好像没有排面
1339.81900,1,25,16777215,1675608100,0,6c974446,1245850059074332416,大佬们bgm是什么
2716.93000,1,25,16777215,1675600541,0,3562ef5b,1245786648319738624,给我菏泽一个镜头好吗
2064.21400,1,25,16777215,1675599888,0,3562ef5b,1245781173074951424,终究是菏泽不配了
856.76400,1,25,16777215,1675577228,0,bcff468b,1245591087570342656,他娘的咋没有俺东营大帝国啊
1481.35200,1,25,16777215,1675521519,0,80cc221a,1245123765608926464,面试过关，成功拿到教师资格证。
1406.43100,5,25,16646914,1675518395,0,7bc50057,1245097556510622720,会当凌绝顶，一览众山小
1142.82800,5,25,16646914,1675518089,0,7bc50057,1245094996038930176,山东本意：民以食为天，都给老子吃得饱饱的！！！
896.48200,1,25,16777215,1675517843,0,7bc50057,1245092929270393088,长得没我家葱高你还
1922.99000,1,25,16777215,1675506817,0,64500671,1245000438575907584,赶蒽殿理
1120.26800,1,25,16777215,1675505857,0,64500671,1244992380722036736,大青岛？
832.16400,1,25,16777215,1675505088,0,64500671,1244985933976269824,地理作业
836.16900,1,25,16777215,1675491133,0,431db1f7,1244868871421381120,山东济南 中国青岛 世界潍坊 宇宙寿光（狗头）
821.23100,1,25,16777215,1675491118,0,431db1f7,1244868745969709312,保熟吗
2128.01900,1,25,16777215,1675477392,0,e7112c58,1244753601176573952,香雪？？？
1821.62500,1,25,41194,1675439432,0,cc8e927c,1244435173777427456,推荐大家山东省拍摄的关于长岛的纪录片《长山列岛》，很好看
1429.98500,1,25,16776960,1675427190,0,43841e2b,1244332475212500736,美
1059.48300,1,18,16740868,1675426817,0,43841e2b,1244329351856702976,山东是个宝地
869.80200,1,25,2236962,1675426626,0,43841e2b,1244327746973375232,考点
1492.16300,1,25,15138834,1675422446,0,f95caa8e,1244292680998400000,开学考成功！
2354.42300,1,25,16777215,1675413651,0,603d398d,1244218906353242368,荩忱将军的家乡就是聊城临清
2353.46300,1,25,15138834,1675413631,0,603d398d,1244218734470967296,张自忠千古
1510.95300,1,25,16777215,1675391295,0,6b378cba,1244031371429628672,孔庙祈福
1323.53400,1,25,16777215,1675391130,0,6b378cba,1244029985816151296,逢考必过
2275.23900,1,25,16777215,1675353760,0,c66b38fa,1243716503350722560,左下角 蜜雪冰城
2047.72700,1,25,16777215,1675352960,0,66ecedaf,1243709794175563008,我临清的
1734.78600,4,25,15138834,1675341151,0,771d2bd8,1243610731048531968,什么黄渤
593.20500,4,25,15138834,1675339758,0,771d2bd8,1243599043545056256,看见你了↓
2680.42100,1,25,16777215,1675338575,0,32198dc3,1243589119738069248,南方的泰安 ：？！
2745.95900,1,25,16777215,1675210849,0,a4b0850,1242517678724401920,又多了必去城市
164.02700,1,25,16777215,1675181117,0,eb6af3d9,1242268268849482752,前面的河南人你一辈子也买不起青岛房子
173.58400,1,25,16777215,1675181024,0,eb6af3d9,1242267490143644160,在青岛买房的河南人你做梦呢
1045.10600,1,25,16777215,1675180454,0,cb713202,1242262709190722816,可爱
608.44400,1,25,16777215,1675093382,0,d89994a7,1241532290870707456,烟台啊啊啊啊啊啊啊啊
2943.56700,1,25,6830715,1675084719,0,6b95dba1,1241459617566132992,山东欢迎你！！
2595.86400,1,25,16646914,1675082119,0,e7d437fa,1241437811027177216,四面荷花三面柳，一城山色半城湖
1919.06300,1,25,16646914,1675081195,0,e7d437fa,1241430060020343040,如果信仰有颜色，那一定是中国红
1903.50300,5,25,16707842,1675077624,0,3867ccc0,1241400106557961984,好土好亲切(山东人自豪)
1709.98300,5,25,16707842,1675077408,0,3867ccc0,1241398296438817280,前面说航母的，近几年真的有了
1511.22300,5,25,16707842,1675077172,0,3867ccc0,1241396312206041856,巨野高级中学67级7班某某某替67级23班王天一打卡
2286.03100,1,25,16707842,1675005637,0,368e6ae3,1240796229852944896,茌平报道
2260.04700,1,25,16707842,1675005601,0,368e6ae3,1240795932904497408,接下来欢迎大家收看《好客山东  逆叛聊城》
686.99900,5,25,16707842,1675003988,0,7a6dc8fb,1240782403958518784,宾夕法尼亚州和德克萨斯州
1545.12100,1,25,16777215,1674998718,0,1f390157,1240738189929580544,姓孔的好像基本都是
281.60100,1,25,16777215,1674991916,0,f150801f,1240681132849544704,崂山白花洗脚水2333
571.27900,1,25,16777215,1674990906,0,1f4e7545,1240672660934312960,山东排面—————————山东排面———————山东排面————————山东排面——————山东排面—————山东排面—————山东排面—————山东排面—
1380.06000,1,25,16777215,1674904316,0,27f3a2b2,1239946291023386368,红岸基地
1459.68100,1,25,16777215,1674891619,0,29f19428,1239839783040059392,我去过！！！！！！！！
285.38100,1,25,16777215,1674890722,0,29f19428,1239832259574523648,崂山可乐真的好喝，相信我，真的
1267.49600,1,25,16777215,1674885786,0,dc4458d3,1239790848086956288,自、
374.29600,1,25,16777215,1674884912,0,dc4458d3,1239783521586112768,各位我测你们吗
1490.58700,1,25,16777215,1674813752,0,3426c91d,1239186582402265088,高考求过！
422.26100,1,18,41194,1674810780,0,8852ee75,1239161654378676480,对反反复复的语言和斤斤计较的方法大概很多功夫
411.59400,1,18,41194,1674810757,0,8852ee75,1239161465215341312,画头发太黑头发黄头发
39.81500,1,25,16777215,1674805604,0,d0af8390,1239118233819270400,山东聊城人前来报到
1548.10200,1,25,16777215,1674792431,0,99c34be0,1239007730149615872,基因检测结果大部分孔姓还真是孔子的后裔，不管是南孔还是北孔
1502.76200,1,25,16777215,1674747725,0,728123f6,1238632709065249792,厦门大学！！！
1535.29500,1,25,16707842,1674709877,0,a0420e78,1238315220854689024,居然没有台湾，科比科比
1231.48500,1,25,16777215,1674698485,0,11626551,1238219653898501376,为什么感觉如此的凄凉悲壮？
305.72600,1,25,14811775,1674697507,0,11626551,1238211453773694208,听着都好耳熟啊
224.29400,1,25,41194,1674697387,0,11626551,1238210444993687808,我特别不理解为什么听着要结束了？
2517.75900,1,25,16777215,1674648470,0,c859a229,1237800099439321600,感觉差点要撞上了。
2388.83900,1,25,16777215,1674648317,0,c859a229,1237798812836667392,我家都没这么好，呵呵。
2325.77900,1,25,16777215,1674648248,0,c859a229,1237798235532367616,……
2288.47900,1,25,16777215,1674648182,0,c859a229,1237797680357431040, 好大
1053.75800,1,25,16777215,1674625502,0,90e9f094,1237607429404058368,什么中国版得克萨斯
2915.26300,1,25,16777215,1674610797,0,9d451f66,1237484077574120704,脚沾泥土，手捧海水，行尊仁礼，心向苍穹
2672.25300,1,25,16777215,1674610534,0,9d451f66,1237481868300036096,hhhhhhhhhhhhh，调皮
88.05900,1,25,16777215,1674588948,0,8921d7d7,1237300790868398080,有谁是直接跳到住的地方看的
1397.67400,1,25,16777215,1674575252,0,9ca30e82,1237185899301872384,上岸！
1505.98300,1,25,16777215,1674559010,0,379ee3f6,1237049657822349312,2023高考上岸！
265.43400,1,25,16777215,1674553894,0,fd1c2752,1237006738675494400,真的写不下去了呜呜，寒假作业可恶
1075.94200,1,25,16777215,1674532075,0,40dacc68,1236823704726801664,全是高考题
2891.43700,1,25,16777215,1674472027,0,6547ef6a,1236319988974152704,华夏长子
2481.19200,1,25,16777215,1674471565,0,6547ef6a,1236316109972831232,岱宗夫如何，齐鲁青未了。造化钟神秀，阴阳割昏晓。荡胸生层云，决眦入归鸟。会当凌绝顶，一览众山小！
2890.31800,1,25,16777215,1674466562,0,184b7a04,1236274143872521984,好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！
2881.00600,1,25,16777215,1674466553,0,184b7a04,1236274065682039296,好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！
2873.80500,1,25,16777215,1674466544,0,184b7a04,1236273992692768256,好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！好客山东！欢—迎—您——！
2049.40300,1,25,16777215,1674465647,0,184b7a04,1236266470451787008,聊城
1989.36200,1,25,16777215,1674465587,0,184b7a04,1236265966607045120,大天鹅，你吃一只可太刑了
1843.88100,1,25,16777215,1674465442,0,184b7a04,1236264746299592192,您正在收看的是 《动物世界 》『手动狗头 』
1612.29400,1,25,16777215,1674465210,0,184b7a04,1236262804009391360,聊城
1556.30700,1,25,16777215,1674465152,0,184b7a04,1236262318518683392,zmf加油
121.08900,1,25,16777215,1674463137,0,184b7a04,1236245412587974144,滨河的点个赞
1344.69500,1,25,16777215,1674376436,0,1995b9e4,1235518109243459584,第四季啥时候上B站啊
804.83600,1,25,16777215,1674363946,0,899db023,1235413338700210688,马戏团
985.91500,1,25,16777215,1674317626,0,50076534,1235024776372877312,山东农业就是很牛啦，都是吃没办法
926.35500,1,25,16777215,1674317549,0,50076534,1235024133637579008,淄博人报道！
571.31500,1,25,16777215,1674317176,0,50076534,1235021002740658944,山东排面！
11.20000,1,25,16777215,1674316664,0,50076534,1235016706121138688,山东欢迎你！
7.31100,5,25,52480,1674290755,0,45ea8a59,1234799367630705664,本期文案最好的一集
2683.33200,1,25,16777215,1674283628,0,b394ff5d,1234739580620781568,德州:你别盯着我的齐河看
2613.79200,1,25,16777215,1674283542,0,b394ff5d,1234738863210341632,济南济南，济水之南
1030.96300,1,25,16777215,1674281971,0,b394ff5d,1234725684371384832,哎呦一辆接一辆太可爱了
1524.02700,5,25,15138834,1674219082,0,f9407d1d,1234198134780105216,2024中考成功！
1510.06700,1,25,16777215,1674219046,0,f9407d1d,1234197827211577088,2024中考成功！
1493.67600,1,25,16777215,1674214564,0,9159c8fd,1234160232910122496,期末90+
1490.49400,5,25,16707842,1674202755,0,c2935a30,1234061168566631168,2025中考加油！！！
1083.90300,1,25,16777215,1674202322,0,40cbac39,1234057536207106304,从市场来到牛奶放下时以后能够增氧的体验
1082.85500,1,25,16777215,1674202293,0,40cbac39,1234057293708960512,保佑我高考加油
2904.95500,1,25,15138834,1674189175,0,44f9c09,1233947254893962496,行尊仁礼，心向苍穹。
2747.02400,1,25,41194,1674189049,0,44f9c09,1233946193558818560,共和国最年轻的土地
2711.07800,1,25,41194,1674189009,0,44f9c09,1233945863727107840,黄河入海，我们回家
2546.38400,1,25,16707842,1674188848,0,44f9c09,1233944511500286720,趵突泉今天趵突了吗
2546.38400,1,25,16707842,1674188824,0,44f9c09,1233944305920549632,趵突泉今天趵突了吗
2032.76200,1,25,16777215,1674177979,0,4d0fea93,1233853331139907840,去过！很好看
950.02800,1,25,16777215,1674176892,0,4d0fea93,1233844221035928576,看到淄博我还愣了一下居然有我老家！！！
157.70300,1,25,16777215,1674176083,0,4d0fea93,1233837428956204032,青岛的海很漂亮
1525.34600,1,25,16777215,1674109993,0,e1b42e66,1233283026885484288,孔肖吟你在吗
2210.05000,1,25,16777215,1674108848,0,3bc106e7,1233273425670660608,东北都有荷花好吧哈哈哈哈
717.09300,1,25,15138834,1674087462,0,44f9c09,1233094023779413760,新·直升机费油飞法
266.70400,1,25,15138834,1674087006,0,44f9c09,1233090199395781120,崂山啤酒
102.09400,1,25,16777215,1674050690,0,c2cf220e,1232785560083482368,兖州
346.85600,1,25,14811775,1674050318,0,193aecc7,1232782435109104640,为什么要在纪录片里面刷爱豆？!抹黑吗？!
217.02000,1,25,6830715,1674049443,0,193aecc7,1232775096922479360,我感觉我们很穷
1467.24500,1,25,15138834,1674048302,0,1c4d5566,1232765524581420800,2023成功上岸中传
481.87700,1,25,16777215,1674007764,0,9d5d9b6b,1232425470470109696,我还没去过青岛
1440.75900,1,25,16777215,1674005671,0,d2843d7f,1232407911419319552,叶凡在吗？
939.43300,1,25,16777215,1673964727,0,c410bc61,1232064449251206912,155有葱白高吗
1905.79000,1,25,16777215,1673944758,0,4fa450d1,1231896938094355456,烟台出现三四次了
721.97600,1,25,16777215,1673930946,0,eb8fc8ef,1231781069817165312,滨州滨州
20.19900,1,25,16777215,1673876159,0,f31a744e,1231321484677506816,山东济南！！！！
2951.35700,1,25,16777215,1673854580,0,1903face,1231140466268035584,东方的耶路撒冷
2810.89800,1,25,16777215,1673854389,0,1903face,1231138867827208960,济南：我就这么短？
2679.74100,1,25,16777215,1673854248,0,1903face,1231137681677774080,老火车站惋惜
2335.42100,1,25,16777215,1673853892,0,1903face,1231134694142201856,豆腐乳之乡
2225.91600,1,25,16777215,1673853742,0,1903face,1231133435775561472,山东人多，卷的厉害
1917.50100,1,25,16777215,1673853392,0,1903face,1231130506356267008,济南：不是这进度条都快跑完了我在哪？
1519.51300,1,25,16777215,1673852965,0,1903face,1231126921837273088,天不生夫子，万古如长夜
1466.69200,1,25,16777215,1673852895,0,1903face,1231126331144788480,中国不能失去山东，就像西方不能失去耶路撒冷
1383.70000,1,25,16777215,1673852779,0,1903face,1231125362378077952,一米七在山东排队你得靠前站
1297.26500,1,25,16777215,1673852675,0,1903face,1231124490885586176,这是圣山
1236.16600,1,25,16777215,1673852603,0,1903face,1231123885387447808,北国江南只因南
1052.10000,1,25,16777215,1673852325,0,1903face,1231121550628345088,擦屁股的卫生纸
860.87000,1,25,16777215,1673852123,0,1903face,1231119854786844672,济南：自从吞并了章丘，我的土味更浓厚了
698.05000,1,25,16777215,1673851924,0,1903face,1231118190596489216,济南：等等！咋就说个章丘就走了呢！
689.00600,1,25,16777215,1673851892,0,1903face,1231117918335572736,宾夕法尼亚
673.55800,1,25,16777215,1673851867,0,1903face,1231117710608784384,山东哪个城不是大牌？
610.64800,1,25,16777215,1673851771,0,1903face,1231116900671653888,济南：我是谁！？我在哪！？
607.87500,1,25,16777215,1673851733,0,1903face,1231116584245144320,济南人表示，要团结
458.96500,1,25,16777215,1673851559,0,1903face,1231115127697548544,青岛交警节
242.39100,1,25,16777215,1673851331,0,1903face,1231113213685715200,开局一个小渔村，这事怎么这么耳熟
160.38800,1,25,16777215,1673851212,0,1903face,1231112218922348288,山东无弱城
2414.19700,5,25,16707842,1673846189,0,bb91e3c4,1231070080796953600,终于到济南了
1485.47300,1,25,16777215,1673846060,0,3619ca4f,1231068995638261248,2023事事顺意！！
1227.50300,5,25,16707842,1673845611,0,bb91e3c4,1231065233532060928,济南就这么没排面吗
929.53200,1,25,16777215,1673844947,0,3619ca4f,1231059656852626688,我去！！自己家！！
493.43900,1,25,15138834,1673844492,0,2592e127,1231055845975026688,哔哩哔哩 - ( ゜- ゜)つロ 干杯~
1160.98600,1,25,16777215,1673787654,0,be7c5489,1230579053443393792,泪目，勤劳的山东人
1040.03400,1,25,16777215,1673780407,0,7e322dd2,1230518260714207744,他遇水那答辩高
1360.52800,1,25,16777215,1673776255,0,78a61c00,1230483431801069824,2024高考加油！！
1523.87300,1,25,16777215,1673762328,0,cb527bbf,1230366598490415872,本人的英语老师就是孔子的后人！
29.59400,1,25,16777215,1673748652,0,b463e498,1230251875786642944,枣庄冲冲冲
1618.70400,1,25,16777215,1673742266,0,ff29d204,1230198309709599232,潍坊人躁起来
